batch_size,epochs,channels,dropout_rate,task,num_classes,conv_filters,kernel_size,activation,dense_units,output_activation,batch_norm,batch_norm_dense,normalize,aug_data,use_skip,name,loss,metrics,history,best_model_path,lr_schedule
512,60,3,0.5,regression,7,"[32, 64, 128]",3,relu,[128],softmax,False,False,True,False,False,baseline,mse,mse,"{'loss': [1265.4613037109375, 789.1351318359375, 744.244384765625, 718.0685424804688, 694.0751342773438, 677.4163818359375, 646.0438842773438, 632.4441528320312, 624.8787231445312, 613.6842041015625, 611.2045288085938, 614.3983154296875, 606.2098999023438, 603.0245361328125, 602.6701049804688, 602.7789306640625, 601.5687866210938, 605.322509765625, 595.9617919921875, 595.0186157226562, 594.2643432617188, 594.8709106445312, 590.7462158203125, 589.0218505859375, 587.88623046875, 593.7841186523438, 592.4628295898438, 582.4902954101562, 584.2959594726562, 582.2947998046875, 576.3463745117188, 575.3353271484375, 569.9531860351562, 574.769775390625, 571.1610717773438, 559.7860717773438, 562.4344482421875, 559.8277587890625, 557.5946044921875, 553.0574340820312, 562.608154296875, 551.4671630859375, 547.5868530273438, 546.2491455078125, 538.150146484375, 545.1653442382812, 539.4410400390625, 528.1109008789062, 529.07275390625, 558.2864379882812, 523.6524047851562, 523.5314331054688, 512.051025390625, 504.58929443359375, 514.7308959960938, 528.4203491210938, 510.0767517089844, 497.52410888671875, 518.2249145507812, 492.2911376953125], 'mse': [1265.4613037109375, 789.1351318359375, 744.244384765625, 718.0685424804688, 694.0751342773438, 677.4163818359375, 646.0438842773438, 632.4441528320312, 624.8787231445312, 613.6842041015625, 611.2045288085938, 614.3983154296875, 606.2098999023438, 603.0245361328125, 602.6701049804688, 602.7789306640625, 601.5687866210938, 605.322509765625, 595.9617919921875, 595.0186157226562, 594.2643432617188, 594.8709106445312, 590.7462158203125, 589.0218505859375, 587.88623046875, 593.7841186523438, 592.4628295898438, 582.4902954101562, 584.2959594726562, 582.2947998046875, 576.3463745117188, 575.3353271484375, 569.9531860351562, 574.769775390625, 571.1610717773438, 559.7860717773438, 562.4344482421875, 559.8277587890625, 557.5946044921875, 553.0574340820312, 562.608154296875, 551.4671630859375, 547.5868530273438, 546.2491455078125, 538.150146484375, 545.1653442382812, 539.4410400390625, 528.1109008789062, 529.07275390625, 558.2864379882812, 523.6524047851562, 523.5314331054688, 512.051025390625, 504.58929443359375, 514.7308959960938, 528.4203491210938, 510.0767517089844, 497.52410888671875, 518.2249145507812, 492.2911376953125], 'val_loss': [673.0216674804688, 706.437744140625, 665.4782104492188, 654.6907958984375, 633.1600341796875, 609.6737060546875, 586.3575439453125, 574.77587890625, 570.5525512695312, 568.779541015625, 564.2108154296875, 559.9999389648438, 557.7010498046875, 558.548828125, 567.0250244140625, 573.81982421875, 566.2927856445312, 552.2730102539062, 551.095947265625, 552.0228271484375, 552.7141723632812, 547.9639892578125, 545.2544555664062, 546.7080078125, 548.704345703125, 543.2218017578125, 539.4320678710938, 548.1748046875, 554.4974365234375, 551.6531982421875, 547.856201171875, 535.3453369140625, 536.0762329101562, 528.1377563476562, 524.7471923828125, 526.2084350585938, 521.6466064453125, 522.0894165039062, 518.1307373046875, 517.2962646484375, 512.3255004882812, 507.394287109375, 504.2782897949219, 505.2504577636719, 500.6902160644531, 495.31866455078125, 494.6838073730469, 486.5319519042969, 494.5428466796875, 497.92169189453125, 489.4768981933594, 486.2270812988281, 473.25665283203125, 471.5134582519531, 488.77301025390625, 483.77581787109375, 464.72247314453125, 483.7582092285156, 470.59808349609375, 454.5660095214844], 'val_mse': [673.0216674804688, 706.437744140625, 665.4782104492188, 654.6907958984375, 633.1600341796875, 609.6737060546875, 586.3576049804688, 574.77587890625, 570.5525512695312, 568.779541015625, 564.2108154296875, 559.9999389648438, 557.7010498046875, 558.548828125, 567.0250244140625, 573.81982421875, 566.2927856445312, 552.2730102539062, 551.095947265625, 552.0228271484375, 552.7141723632812, 547.9639892578125, 545.2544555664062, 546.7080078125, 548.704345703125, 543.2218017578125, 539.4320678710938, 548.1748046875, 554.4974365234375, 551.6531982421875, 547.856201171875, 535.3453369140625, 536.0762329101562, 528.1377563476562, 524.7471923828125, 526.2084350585938, 521.6466064453125, 522.0894165039062, 518.1307373046875, 517.2962646484375, 512.3255004882812, 507.394287109375, 504.2782897949219, 505.2504577636719, 500.6902160644531, 495.31866455078125, 494.6838073730469, 486.5319519042969, 494.5428466796875, 497.92169189453125, 489.4768981933594, 486.2270812988281, 473.25665283203125, 471.5134582519531, 488.77301025390625, 483.77581787109375, 464.72247314453125, 483.7582092285156, 470.59808349609375, 454.5660095214844]}",regression_saved_models_config_10/baseline_best_model.keras,
512,60,3,0.5,regression,7,"[32, 64, 128]",3,relu,[128],softmax,False,False,False,False,False,baseline_non_normalized,mse,mse,"{'loss': [1233.827880859375, 787.3075561523438, 738.7002563476562, 708.9192504882812, 690.3235473632812, 664.9275512695312, 639.1231689453125, 633.2262573242188, 624.5809936523438, 613.6351318359375, 611.0665283203125, 607.2155151367188, 604.3350219726562, 597.9183959960938, 596.3796997070312, 594.3342895507812, 585.625732421875, 585.7463989257812, 580.39111328125, 582.0252685546875, 585.3287963867188, 577.757080078125, 579.3812255859375, 581.8506469726562, 572.6969604492188, 572.044921875, 573.0711669921875, 572.0337524414062, 569.9639892578125, 566.5701904296875, 563.6306762695312, 569.80859375, 562.4476318359375, 564.2044677734375, 568.05517578125, 559.427001953125, 561.3807373046875, 555.0029907226562, 553.0206909179688, 551.8331909179688, 547.81103515625, 547.2803955078125, 543.0396728515625, 541.30712890625, 535.2094116210938, 532.6537475585938, 533.9988403320312, 527.3778076171875, 522.2449951171875, 523.103515625, 527.0985107421875, 523.1417236328125, 512.406005859375, 506.9297790527344, 511.2050476074219, 506.8865661621094, 527.92724609375, 510.0771179199219, 504.76263427734375, 494.8348388671875], 'mse': [1233.827880859375, 787.3075561523438, 738.7002563476562, 708.9192504882812, 690.3235473632812, 664.9275512695312, 639.1231689453125, 633.2262573242188, 624.5809936523438, 613.6351318359375, 611.0665283203125, 607.2155151367188, 604.3350219726562, 597.9183959960938, 596.3796997070312, 594.3342895507812, 585.625732421875, 585.7463989257812, 580.39111328125, 582.0252685546875, 585.3287963867188, 577.757080078125, 579.3812255859375, 581.8506469726562, 572.6969604492188, 572.044921875, 573.0711669921875, 572.0337524414062, 569.9639892578125, 566.5701904296875, 563.6306762695312, 569.80859375, 562.4476318359375, 564.2044677734375, 568.05517578125, 559.427001953125, 561.3807373046875, 555.0029907226562, 553.0206909179688, 551.8331909179688, 547.81103515625, 547.2803955078125, 543.0396728515625, 541.30712890625, 535.2094116210938, 532.6537475585938, 533.9988403320312, 527.3778076171875, 522.2449951171875, 523.103515625, 527.0985107421875, 523.1417236328125, 512.406005859375, 506.9297790527344, 511.2050476074219, 506.8865661621094, 527.92724609375, 510.0771179199219, 504.76263427734375, 494.8348388671875], 'val_loss': [707.179931640625, 705.2718505859375, 664.0381469726562, 648.265625, 624.07568359375, 601.4276733398438, 582.57666015625, 575.7050170898438, 570.2644653320312, 579.80029296875, 562.1824340820312, 558.7953491210938, 554.47607421875, 551.583740234375, 550.8604125976562, 555.5541381835938, 552.8466796875, 552.935546875, 551.0806884765625, 551.0794677734375, 545.3869018554688, 540.9832153320312, 532.9776611328125, 530.2481689453125, 526.8527221679688, 528.2329711914062, 531.39306640625, 526.1924438476562, 523.9061279296875, 525.7686157226562, 525.7827758789062, 521.6952514648438, 526.9722290039062, 534.40966796875, 521.685302734375, 518.9766845703125, 518.269775390625, 524.33349609375, 525.1574096679688, 522.6829223632812, 528.526611328125, 521.5029907226562, 510.2476806640625, 501.6728210449219, 499.10498046875, 498.6888122558594, 496.1138610839844, 491.73492431640625, 492.0343933105469, 495.1282653808594, 495.7996826171875, 483.30584716796875, 479.7073059082031, 476.98150634765625, 477.2391052246094, 477.16571044921875, 485.50238037109375, 481.58447265625, 468.62261962890625, 464.64019775390625], 'val_mse': [707.179931640625, 705.2718505859375, 664.0381469726562, 648.265625, 624.07568359375, 601.4276733398438, 582.57666015625, 575.7050170898438, 570.2644653320312, 579.80029296875, 562.1824340820312, 558.7953491210938, 554.47607421875, 551.5838012695312, 550.8604125976562, 555.5541381835938, 552.8466796875, 552.935546875, 551.0806884765625, 551.0794677734375, 545.3869018554688, 540.9832153320312, 532.9776611328125, 530.2481689453125, 526.8527221679688, 528.2329711914062, 531.39306640625, 526.1924438476562, 523.9061279296875, 525.7686157226562, 525.7827758789062, 521.6952514648438, 526.9722290039062, 534.40966796875, 521.685302734375, 518.9766845703125, 518.269775390625, 524.33349609375, 525.1574096679688, 522.6829223632812, 528.526611328125, 521.5029907226562, 510.2476806640625, 501.6728210449219, 499.10498046875, 498.6888122558594, 496.1138610839844, 491.73492431640625, 492.0343933105469, 495.1282653808594, 495.7996826171875, 483.30584716796875, 479.7073059082031, 476.98150634765625, 477.2391052246094, 477.16571044921875, 485.50238037109375, 481.58447265625, 468.62261962890625, 464.64019775390625]}",regression_saved_models_config_10/baseline_non_normalized_best_model.keras,
512,60,3,0.5,regression,7,"[32, 64, 128]",3,relu,[128],softmax,False,False,True,False,False,baseline_dense,mse,mse,"{'loss': [1184.418212890625, 778.3056640625, 717.2530517578125, 700.6365966796875, 679.455810546875, 656.9969482421875, 638.3462524414062, 623.4380493164062, 611.7191772460938, 609.2612915039062, 613.3433227539062, 602.50341796875, 604.3399658203125, 601.3980712890625, 597.4960327148438, 603.675537109375, 593.9212646484375, 593.4576416015625, 590.5931396484375, 596.57373046875, 596.4237670898438, 590.0498657226562, 586.8264770507812, 585.1791381835938, 581.6363525390625, 585.5719604492188, 584.5015258789062, 584.6788940429688, 579.9180297851562, 574.110107421875, 573.6786499023438, 577.2453002929688, 574.52734375, 577.658203125, 571.0936889648438], 'mse': [1184.418212890625, 778.3056640625, 717.2530517578125, 700.6365966796875, 679.455810546875, 656.9969482421875, 638.3462524414062, 623.4380493164062, 611.7191772460938, 609.2612915039062, 613.3433227539062, 602.50341796875, 604.3399658203125, 601.3980712890625, 597.4960327148438, 603.675537109375, 593.9212646484375, 593.4576416015625, 590.5931396484375, 596.57373046875, 596.4237670898438, 590.0498657226562, 586.8264770507812, 585.1791381835938, 581.6363525390625, 585.5719604492188, 584.50146484375, 584.6788940429688, 579.9180297851562, 574.110107421875, 573.6786499023438, 577.2453002929688, 574.52734375, 577.658203125, 571.0936889648438], 'val_loss': [792.0070190429688, 681.2177734375, 653.6336059570312, 640.1318969726562, 627.3406372070312, 604.4146118164062, 585.0157470703125, 575.0574340820312, 576.0197143554688, 571.42529296875, 563.6281127929688, 563.924560546875, 563.5982055664062, 560.140380859375, 560.4141845703125, 560.8469848632812, 556.7474365234375, 552.8746948242188, 555.7987060546875, 554.1141357421875, 546.8734130859375, 542.7139892578125, 540.694580078125, 544.4810791015625, 550.026611328125, 550.13818359375, 536.30859375, 534.2891235351562, 535.6246337890625, 541.03662109375, 543.1451416015625, 545.325927734375, 546.6845703125, 544.88525390625, 538.435302734375], 'val_mse': [792.0070190429688, 681.2177734375, 653.6336059570312, 640.1318969726562, 627.3406372070312, 604.4146118164062, 585.0157470703125, 575.0574340820312, 576.0197143554688, 571.42529296875, 563.6281127929688, 563.924560546875, 563.5982055664062, 560.140380859375, 560.4141845703125, 560.8469848632812, 556.7474365234375, 552.8746948242188, 555.7987060546875, 554.1141357421875, 546.8734130859375, 542.7139892578125, 540.694580078125, 544.4810791015625, 550.026611328125, 550.13818359375, 536.30859375, 534.2891235351562, 535.6246337890625, 541.0365600585938, 543.1451416015625, 545.325927734375, 546.6845703125, 544.88525390625, 538.435302734375]}",regression_saved_models_config_10/baseline_dense_best_model.keras,
512,60,3,0.5,regression,7,"[32, 64, 128]",3,relu,[128],softmax,False,False,True,True,False,baseline_aug,mse,mse,"{'loss': [755.713134765625, 611.5314331054688, 603.2291259765625, 588.8941650390625, 579.7884521484375, 571.2059326171875, 567.3280639648438, 560.1384887695312, 546.9459838867188, 530.8187866210938, 515.090576171875, 501.1870422363281, 491.5585021972656, 471.72503662109375, 464.8844909667969, 452.6932373046875, 444.0790710449219, 439.57379150390625, 426.3050231933594, 422.2474670410156, 416.60198974609375, 408.9888610839844, 407.5994567871094, 401.6430358886719, 392.52996826171875, 389.5, 386.1948547363281, 381.0292663574219, 380.23797607421875, 376.03741455078125, 369.6950378417969, 371.17083740234375, 366.8512268066406, 358.6839904785156, 358.73394775390625, 355.5260925292969, 348.1067810058594, 348.29248046875, 342.4121398925781, 342.0296325683594, 348.5144348144531, 333.4107360839844, 333.0865173339844, 326.7080993652344, 324.06500244140625, 322.7696838378906, 327.43994140625, 317.7987976074219, 316.6910705566406, 311.88043212890625, 318.87664794921875, 311.3262634277344, 317.5157775878906, 309.8499450683594, 305.18682861328125, 307.5360412597656, 305.4482727050781, 310.713134765625, 308.6676025390625, 296.76153564453125], 'mse': [755.713134765625, 611.5314331054688, 603.2291259765625, 588.8941650390625, 579.7884521484375, 571.2059326171875, 567.3280639648438, 560.1384887695312, 546.9459838867188, 530.8187866210938, 515.090576171875, 501.1870422363281, 491.5585021972656, 471.72503662109375, 464.8844909667969, 452.6932373046875, 444.0790710449219, 439.57379150390625, 426.3050231933594, 422.2474670410156, 416.60198974609375, 408.9888610839844, 407.5994567871094, 401.6430358886719, 392.52996826171875, 389.5, 386.1948547363281, 381.0292663574219, 380.23797607421875, 376.03741455078125, 369.6950378417969, 371.17083740234375, 366.8512268066406, 358.6839904785156, 358.73394775390625, 355.5260925292969, 348.1067810058594, 348.29248046875, 342.4121398925781, 342.0296325683594, 348.5144348144531, 333.4107360839844, 333.0865173339844, 326.7080993652344, 324.06500244140625, 322.7696838378906, 327.43994140625, 317.7987976074219, 316.6910705566406, 311.88043212890625, 318.87664794921875, 311.3262634277344, 317.5157775878906, 309.8499450683594, 305.18682861328125, 307.5360412597656, 305.4482727050781, 310.713134765625, 308.6676025390625, 296.76153564453125], 'val_loss': [583.5206298828125, 563.409912109375, 546.4148559570312, 533.1926879882812, 528.331298828125, 535.8701171875, 517.1780395507812, 555.5616455078125, 580.0258178710938, 531.8174438476562, 559.41015625, 602.4153442382812, 445.9173583984375, 560.7614135742188, 397.0091552734375, 408.22454833984375, 538.7982177734375, 447.22271728515625, 371.72650146484375, 387.9918518066406, 467.6557312011719, 372.42218017578125, 387.32672119140625, 366.20135498046875, 372.3312683105469, 370.91485595703125, 365.27960205078125, 367.552490234375, 390.19512939453125, 342.6766662597656, 347.9034729003906, 423.5333251953125, 356.0520935058594, 346.6181945800781, 337.5773010253906, 331.8385314941406, 329.4610290527344, 323.16229248046875, 326.4155578613281, 416.3721923828125, 325.6368713378906, 346.6976318359375, 314.85400390625, 327.1402587890625, 325.2865905761719, 305.9357604980469, 318.1032409667969, 315.1026916503906, 314.4419250488281, 341.1356506347656, 354.9541931152344, 302.6755676269531, 351.6715087890625, 298.3865661621094, 366.1944274902344, 292.4228210449219, 289.11834716796875, 333.02276611328125, 277.0081481933594, 335.6980895996094], 'val_mse': [583.5206298828125, 563.409912109375, 546.4148559570312, 533.1926879882812, 528.331298828125, 535.8701171875, 517.1780395507812, 555.5616455078125, 580.0258178710938, 531.8174438476562, 559.41015625, 602.4153442382812, 445.9173583984375, 560.7614135742188, 397.0091552734375, 408.22454833984375, 538.7982177734375, 447.22271728515625, 371.72650146484375, 387.9918518066406, 467.6557312011719, 372.42218017578125, 387.32672119140625, 366.2013854980469, 372.3312683105469, 370.91485595703125, 365.27960205078125, 367.552490234375, 390.19512939453125, 342.6766662597656, 347.9034729003906, 423.5333251953125, 356.0520935058594, 346.6181945800781, 337.5773010253906, 331.8385314941406, 329.4610290527344, 323.16229248046875, 326.4155578613281, 416.3721923828125, 325.6368713378906, 346.6976318359375, 314.85400390625, 327.1402587890625, 325.2865905761719, 305.9357604980469, 318.1032409667969, 315.1026916503906, 314.4419250488281, 341.1356506347656, 354.9541931152344, 302.6755676269531, 351.6715087890625, 298.3865661621094, 366.1944274902344, 292.4228210449219, 289.11834716796875, 333.02276611328125, 277.0081481933594, 335.6980895996094]}",regression_saved_models_config_10/baseline_aug_best_model.keras,
512,60,1,0.5,regression,7,"[32, 64, 128]",3,relu,[128],softmax,False,False,True,True,False,baseline_aug_gray,mse,mse,"{'loss': [747.0079956054688, 614.2880249023438, 614.2689819335938, 611.41357421875, 607.1333618164062, 593.3763427734375, 588.4261474609375, 585.7920532226562, 583.1749267578125, 581.0531616210938, 579.802734375, 575.4957885742188, 565.0148315429688, 554.541015625, 546.5177612304688, 532.9423217773438, 517.169677734375, 516.0396728515625, 495.3121032714844, 496.3430480957031, 483.8636169433594, 477.34942626953125, 474.2575988769531, 461.78076171875, 455.7835693359375, 454.3146057128906, 446.4628601074219, 443.4778137207031, 438.3935241699219, 436.7814025878906, 432.6349182128906], 'mse': [747.0079956054688, 614.2880249023438, 614.2689819335938, 611.41357421875, 607.1333618164062, 593.3763427734375, 588.4261474609375, 585.7920532226562, 583.1749267578125, 581.0531616210938, 579.802734375, 575.4957885742188, 565.0148315429688, 554.541015625, 546.5177612304688, 532.9423217773438, 517.169677734375, 516.0396728515625, 495.3121032714844, 496.3430480957031, 483.8636169433594, 477.34942626953125, 474.2575988769531, 461.78076171875, 455.7835693359375, 454.3146057128906, 446.4628601074219, 443.4778137207031, 438.3935241699219, 436.7814025878906, 432.6349182128906], 'val_loss': [579.9572143554688, 570.0035400390625, 573.982177734375, 572.411865234375, 557.8374633789062, 543.5430908203125, 547.3564453125, 548.3646240234375, 540.3726806640625, 538.0758056640625, 538.046630859375, 528.3414916992188, 537.3624267578125, 518.4793701171875, 536.5672607421875, 467.91943359375, 471.9013977050781, 439.8370361328125, 433.2974548339844, 454.23101806640625, 588.8804931640625, 414.7273254394531, 432.0197448730469, 405.0426330566406, 477.8038635253906, 431.8419494628906, 458.7143859863281, 427.0167541503906, 420.4673156738281, 439.4453430175781, 424.9192199707031], 'val_mse': [579.9572143554688, 570.0035400390625, 573.982177734375, 572.411865234375, 557.8374633789062, 543.5430908203125, 547.3564453125, 548.3646240234375, 540.3726806640625, 538.0758056640625, 538.046630859375, 528.3414916992188, 537.3624267578125, 518.4793701171875, 536.5672607421875, 467.91943359375, 471.9013977050781, 439.8370361328125, 433.2974548339844, 454.23101806640625, 588.8804931640625, 414.7273254394531, 432.0197448730469, 405.0426330566406, 477.8038635253906, 431.8419494628906, 458.7143859863281, 427.0167541503906, 420.4673156738281, 439.4453430175781, 424.9192199707031]}",regression_saved_models_config_10/baseline_aug_gray_best_model.keras,
512,60,3,0.5,regression,7,"[32, 64, 128]",3,relu,[128],softmax,False,False,True,False,False,A1_relu_k3,mse,mse,"{'loss': [1195.7032470703125, 787.6160888671875, 720.2422485351562, 704.3561401367188, 670.9353637695312, 645.6876831054688, 624.832275390625, 622.8235473632812, 613.0239868164062, 603.5551147460938, 605.0186767578125, 611.9216918945312, 608.938232421875, 606.7084350585938, 602.2402954101562, 604.2445678710938, 598.1240844726562, 600.9724731445312, 595.6649780273438, 591.9407348632812, 593.4352416992188, 593.8614501953125, 588.3580322265625, 588.0581665039062, 582.0510864257812, 587.2437133789062, 590.8817749023438, 589.3096923828125, 580.7372436523438, 576.3706665039062, 575.7279663085938, 579.1985473632812, 571.6790161132812, 576.7380981445312, 575.0994262695312, 570.5585327148438, 572.8202514648438, 567.3363037109375, 564.0840454101562, 561.57470703125, 563.9483642578125, 562.9421997070312, 559.5037231445312, 557.6673583984375, 553.3588256835938, 559.5724487304688, 564.6595458984375, 556.991455078125, 554.2660522460938, 553.1458129882812, 550.5233154296875, 548.013916015625, 542.468994140625, 538.3571166992188, 547.5440673828125, 546.0385131835938, 533.8676147460938, 541.2625732421875, 530.0716552734375, 522.9999389648438], 'mse': [1195.7032470703125, 787.6160888671875, 720.2422485351562, 704.3561401367188, 670.9353637695312, 645.6876831054688, 624.832275390625, 622.8235473632812, 613.0239868164062, 603.5551147460938, 605.0186767578125, 611.9216918945312, 608.938232421875, 606.7084350585938, 602.2402954101562, 604.2445678710938, 598.1240844726562, 600.9724731445312, 595.6649780273438, 591.9407348632812, 593.4352416992188, 593.8614501953125, 588.3580322265625, 588.0581665039062, 582.0510864257812, 587.2437133789062, 590.8817749023438, 589.3096923828125, 580.7372436523438, 576.3706665039062, 575.7279663085938, 579.1985473632812, 571.6790161132812, 576.7380981445312, 575.0994262695312, 570.5585327148438, 572.8202514648438, 567.3363037109375, 564.0840454101562, 561.57470703125, 563.9483642578125, 562.9421997070312, 559.5037231445312, 557.6673583984375, 553.3588256835938, 559.5724487304688, 564.6595458984375, 556.991455078125, 554.2660522460938, 553.1458129882812, 550.5233154296875, 548.013916015625, 542.468994140625, 538.3571166992188, 547.5440673828125, 546.0385131835938, 533.8676147460938, 541.2625732421875, 530.0716552734375, 522.9999389648438], 'val_loss': [793.8896484375, 686.9793701171875, 658.3192138671875, 636.9725341796875, 609.1494750976562, 599.0887451171875, 594.4596557617188, 567.3985595703125, 563.2401123046875, 564.7574462890625, 563.3899536132812, 562.410400390625, 559.0953369140625, 557.3319702148438, 560.9995727539062, 561.998291015625, 555.775634765625, 554.21875, 550.8006591796875, 553.2826538085938, 554.5438842773438, 545.4780883789062, 540.5835571289062, 542.3504638671875, 549.3052368164062, 553.18603515625, 541.1189575195312, 535.9649047851562, 538.5460205078125, 543.1160278320312, 547.1160888671875, 534.4808349609375, 534.64892578125, 536.6967163085938, 534.0822143554688, 536.2149047851562, 532.6670532226562, 523.7771606445312, 523.97265625, 521.128662109375, 519.55908203125, 518.5352172851562, 516.3895263671875, 513.9266967773438, 515.1835327148438, 517.1124267578125, 517.5128173828125, 510.7662048339844, 514.0059204101562, 507.6698303222656, 502.8071594238281, 503.3536682128906, 499.4839782714844, 494.6816101074219, 532.0911865234375, 497.4865417480469, 495.138916015625, 489.54437255859375, 489.5896301269531, 479.7369384765625], 'val_mse': [793.8896484375, 686.9793701171875, 658.3192138671875, 636.9725341796875, 609.1494750976562, 599.0887451171875, 594.4596557617188, 567.3985595703125, 563.2401123046875, 564.7574462890625, 563.3899536132812, 562.410400390625, 559.0953369140625, 557.3319702148438, 560.9995727539062, 561.998291015625, 555.775634765625, 554.21875, 550.8006591796875, 553.2826538085938, 554.5438842773438, 545.4780883789062, 540.5835571289062, 542.3504638671875, 549.3052368164062, 553.18603515625, 541.1189575195312, 535.9649047851562, 538.5460205078125, 543.1160278320312, 547.1160888671875, 534.4808349609375, 534.64892578125, 536.6967163085938, 534.0822143554688, 536.2149047851562, 532.6670532226562, 523.7771606445312, 523.97265625, 521.128662109375, 519.55908203125, 518.5352172851562, 516.3895263671875, 513.9266967773438, 515.1835327148438, 517.1124267578125, 517.5128173828125, 510.7662048339844, 514.0059204101562, 507.6698303222656, 502.8071594238281, 503.3536682128906, 499.4839782714844, 494.6816101074219, 532.0911865234375, 497.4865417480469, 495.138916015625, 489.54437255859375, 489.5896301269531, 479.7369384765625]}",regression_saved_models_config_10/A1_relu_k3_best_model.keras,
512,60,3,0.5,regression,7,"[32, 64, 128]",5,relu,[128],softmax,False,False,True,False,False,A3_relu_k5,mse,mse,"{'loss': [1008.423583984375, 755.2471923828125, 719.6221923828125, 695.2630615234375, 663.9559936523438, 649.2691040039062, 624.2843627929688, 619.6948852539062, 612.4457397460938, 596.62109375, 602.0859985351562, 604.4247436523438, 599.447021484375, 596.2672729492188, 589.6046752929688, 586.4451904296875, 581.739501953125, 578.24853515625, 578.5739135742188, 580.884521484375, 567.7439575195312, 578.74609375, 565.5284423828125, 567.7861938476562, 557.2874145507812, 567.0584106445312, 556.944580078125, 579.9378051757812, 564.3510131835938, 562.9873046875, 552.64501953125, 548.8742065429688, 551.0213012695312, 564.23828125, 550.0892333984375, 550.3836669921875, 546.5269775390625, 538.3544311523438, 540.1103515625, 536.8909912109375, 553.2046508789062, 547.64208984375, 547.849365234375, 536.3668212890625, 526.2765502929688, 531.8486938476562, 527.9571533203125, 523.4029541015625, 523.2423706054688, 526.055419921875, 518.5308837890625, 519.3812255859375, 515.4285888671875, 506.0244140625, 508.4796142578125, 506.29254150390625, 489.859619140625, 507.983154296875, 489.8072509765625, 493.4661560058594], 'mse': [1008.423583984375, 755.2471923828125, 719.6221923828125, 695.2630615234375, 663.9559936523438, 649.2691040039062, 624.2843627929688, 619.6948852539062, 612.4457397460938, 596.62109375, 602.0859985351562, 604.4247436523438, 599.447021484375, 596.2672729492188, 589.6046752929688, 586.4451904296875, 581.739501953125, 578.24853515625, 578.5739135742188, 580.884521484375, 567.7439575195312, 578.74609375, 565.5284423828125, 567.7861938476562, 557.2874145507812, 567.0584106445312, 556.944580078125, 579.9378051757812, 564.3510131835938, 562.9873046875, 552.64501953125, 548.8742065429688, 551.0213012695312, 564.23828125, 550.0892333984375, 550.3836669921875, 546.5269775390625, 538.3544311523438, 540.1103515625, 536.8909912109375, 553.2046508789062, 547.64208984375, 547.849365234375, 536.3668212890625, 526.2765502929688, 531.8486938476562, 527.9571533203125, 523.4029541015625, 523.2423706054688, 526.055419921875, 518.5308837890625, 519.3812255859375, 515.4285888671875, 506.0244140625, 508.4796142578125, 506.29254150390625, 489.859619140625, 507.983154296875, 489.8072509765625, 493.4661560058594], 'val_loss': [748.8272094726562, 669.9480590820312, 654.3905029296875, 634.4779663085938, 614.349609375, 600.5646362304688, 575.7486572265625, 565.2770385742188, 557.4788208007812, 553.3539428710938, 566.2521362304688, 554.6701049804688, 556.98291015625, 547.122314453125, 542.1348876953125, 537.7939453125, 538.0673828125, 532.5047607421875, 527.5660400390625, 526.818359375, 523.087890625, 532.7825317382812, 519.1920776367188, 518.5761108398438, 517.627197265625, 515.6547241210938, 520.2989501953125, 529.7310180664062, 528.0612182617188, 516.469482421875, 505.9083251953125, 507.5442810058594, 508.92620849609375, 510.9084167480469, 514.5901489257812, 509.2683410644531, 497.76190185546875, 498.67059326171875, 496.47314453125, 504.5690002441406, 504.8771667480469, 514.41015625, 519.6686401367188, 495.36285400390625, 492.7806091308594, 496.2679138183594, 493.19525146484375, 487.0703125, 484.0531921386719, 490.1936950683594, 484.144287109375, 478.37274169921875, 471.1756896972656, 470.3342590332031, 462.2900085449219, 458.97943115234375, 461.4217224121094, 475.95819091796875, 448.5039978027344, 445.4839782714844], 'val_mse': [748.8272094726562, 669.9480590820312, 654.3905029296875, 634.4779663085938, 614.349609375, 600.5646362304688, 575.7486572265625, 565.2770385742188, 557.4788208007812, 553.3539428710938, 566.2521362304688, 554.6701049804688, 556.98291015625, 547.122314453125, 542.1348876953125, 537.7939453125, 538.0673828125, 532.5047607421875, 527.5660400390625, 526.818359375, 523.087890625, 532.7825317382812, 519.1920776367188, 518.5761108398438, 517.627197265625, 515.6547241210938, 520.2989501953125, 529.7310180664062, 528.0612182617188, 516.469482421875, 505.9083251953125, 507.5442810058594, 508.92620849609375, 510.9084167480469, 514.5901489257812, 509.2683410644531, 497.76190185546875, 498.67059326171875, 496.47314453125, 504.5690002441406, 504.8771667480469, 514.41015625, 519.6686401367188, 495.36285400390625, 492.7806091308594, 496.2679138183594, 493.19525146484375, 487.0703125, 484.0531921386719, 490.1936950683594, 484.144287109375, 478.37274169921875, 471.1756896972656, 470.3342590332031, 462.2900085449219, 458.97943115234375, 461.4217224121094, 475.95819091796875, 448.5039978027344, 445.4839782714844]}",regression_saved_models_config_10/A3_relu_k5_best_model.keras,
