batch_size,epochs,channels,dropout_rate,task,num_classes,conv_filters,kernel_size,activation,dense_units,output_activation,normalize,name,history,best_model_path,batch_norm
256,120,3,0.5,classification,7,"[32, 64, 128]",3,relu,[128],softmax,True,baseline_7_classes_non_normalized,"{'loss': [1.8855054378509521, 1.856334924697876, 1.8316797018051147, 1.7955007553100586, 1.7813752889633179, 1.76400887966156, 1.7543033361434937, 1.754252314567566, 1.7459313869476318, 1.731965184211731, 1.7250144481658936, 1.7180365324020386, 1.7054858207702637, 1.6968629360198975, 1.691038727760315, 1.6741243600845337, 1.6673871278762817, 1.655206322669983, 1.6480451822280884, 1.6457901000976562, 1.6390670537948608, 1.6300411224365234, 1.6120761632919312, 1.6095713376998901, 1.6005796194076538, 1.58511483669281, 1.577081561088562, 1.565686821937561, 1.5496602058410645, 1.5692044496536255, 1.5396770238876343, 1.5299513339996338, 1.5477079153060913, 1.53888738155365, 1.5046327114105225, 1.5072154998779297, 1.5067323446273804, 1.4852951765060425, 1.4822258949279785, 1.4689685106277466, 1.469831943511963, 1.454457402229309, 1.4509447813034058, 1.4345651865005493, 1.4379130601882935, 1.4645776748657227, 1.4323241710662842, 1.4085537195205688, 1.386415958404541, 1.390913486480713, 1.3987363576889038, 1.3941706418991089, 1.3952443599700928, 1.3948683738708496, 1.379502773284912, 1.379052996635437, 1.3676360845565796, 1.3636749982833862, 1.3439680337905884, 1.348676085472107, 1.3402411937713623, 1.3332977294921875, 1.3321304321289062, 1.3236634731292725, 1.3293418884277344, 1.333297848701477, 1.3335850238800049, 1.3025858402252197, 1.3093801736831665, 1.3067467212677002, 1.3073278665542603, 1.2883367538452148, 1.3125449419021606, 1.2917487621307373, 1.2931522130966187, 1.2973778247833252, 1.2728991508483887, 1.268158197402954, 1.2720997333526611, 1.2952483892440796, 1.272014856338501, 1.2621557712554932, 1.26296067237854, 1.256439447402954, 1.2608438730239868, 1.2462385892868042, 1.2491346597671509, 1.2466894388198853, 1.2511729001998901, 1.2658936977386475, 1.2663542032241821, 1.2280282974243164, 1.2390769720077515, 1.2257441282272339, 1.224133849143982, 1.2244235277175903, 1.2201571464538574, 1.2114213705062866, 1.2115607261657715, 1.278936743736267, 1.2503259181976318, 1.2634462118148804, 1.2230775356292725, 1.2327455282211304, 1.2203152179718018, 1.215388536453247, 1.208034634590149, 1.1958551406860352, 1.1986583471298218, 1.1988168954849243, 1.1917909383773804, 1.203300952911377, 1.2136186361312866, 1.2089906930923462, 1.207520842552185, 1.1813853979110718, 1.2073917388916016, 1.201926350593567, 1.1966179609298706, 1.1973384618759155], 'accuracy': [0.21836912631988525, 0.245647132396698, 0.2745211720466614, 0.2999129295349121, 0.32269299030303955, 0.32922229170799255, 0.3329947888851166, 0.33546140789985657, 0.3374927341938019, 0.3435867726802826, 0.34199070930480957, 0.34474754333496094, 0.3505513668060303, 0.35519441962242126, 0.35751596093177795, 0.36665698885917664, 0.37071967124938965, 0.37057459354400635, 0.377829372882843, 0.37507253885269165, 0.37913522124290466, 0.38580963015556335, 0.386825293302536, 0.3892919421195984, 0.39277422428131104, 0.3995937407016754, 0.4027858376502991, 0.40597793459892273, 0.4114915728569031, 0.4045269787311554, 0.4194718599319458, 0.42077770829200745, 0.40989553928375244, 0.4191816747188568, 0.42251884937286377, 0.42890307307243347, 0.4286128878593445, 0.4351421892642975, 0.43775391578674316, 0.4370284378528595, 0.44674986600875854, 0.4435577392578125, 0.44007545709609985, 0.45313405990600586, 0.4480557143688202, 0.44486361742019653, 0.4518282115459442, 0.4605339467525482, 0.4669181704521179, 0.4615496098995209, 0.4631456732749939, 0.4651770293712616, 0.47098085284233093, 0.46430644392967224, 0.4734474718570709, 0.46822401881217957, 0.4695298969745636, 0.4741729497909546, 0.4782356321811676, 0.48331397771835327, 0.4849100410938263, 0.48984330892562866, 0.4854904115200043, 0.4910040497779846, 0.487231582403183, 0.49042367935180664, 0.4854904115200043, 0.48839235305786133, 0.4939059913158417, 0.49477654695510864, 0.49274522066116333, 0.49651768803596497, 0.49434125423431396, 0.497823566198349, 0.49448636174201965, 0.500580370426178, 0.506239116191864, 0.5082704424858093, 0.5095763206481934, 0.5010156631469727, 0.5055136680603027, 0.5132037401199341, 0.5097213983535767, 0.5123331546783447, 0.51683109998703, 0.5132037401199341, 0.513058602809906, 0.5134938955307007, 0.5103018283843994, 0.51189786195755, 0.5046430826187134, 0.5268427133560181, 0.5165409445762634, 0.5264074206352234, 0.5262623429298401, 0.5216192603111267, 0.5266976356506348, 0.5266976356506348, 0.524956464767456, 0.503772497177124, 0.5146546959877014, 0.5069646239280701, 0.5185722708702087, 0.5133488178253174, 0.5233604311943054, 0.5188624262809753, 0.5330818295478821, 0.5301799178123474, 0.5288740396499634, 0.5235055088996887, 0.5310505032539368, 0.5300348401069641, 0.5158154368400574, 0.5268427133560181, 0.5261172652244568, 0.5352582931518555, 0.5251015424728394, 0.5336621999740601, 0.5288740396499634, 0.5323563814163208], 'val_loss': [1.8539527654647827, 1.827386736869812, 1.785106897354126, 1.788917064666748, 1.7394288778305054, 1.7421003580093384, 1.7521851062774658, 1.731283187866211, 1.7127472162246704, 1.7090600728988647, 1.709143042564392, 1.6957998275756836, 1.688846230506897, 1.701316237449646, 1.6476538181304932, 1.6467057466506958, 1.6507714986801147, 1.6312708854675293, 1.634191870689392, 1.6482013463974, 1.6421787738800049, 1.5985666513442993, 1.578694462776184, 1.5854474306106567, 1.5862925052642822, 1.537217378616333, 1.556148648262024, 1.5241862535476685, 1.5341930389404297, 1.5539872646331787, 1.5310646295547485, 1.5007169246673584, 1.5159156322479248, 1.5001872777938843, 1.5043669939041138, 1.4585336446762085, 1.4493842124938965, 1.4329391717910767, 1.4655060768127441, 1.4259330034255981, 1.4362823963165283, 1.464213490486145, 1.4136786460876465, 1.4105157852172852, 1.40211021900177, 1.4370394945144653, 1.4235342741012573, 1.3714958429336548, 1.3568559885025024, 1.3530278205871582, 1.370224118232727, 1.37375807762146, 1.366839051246643, 1.345428228378296, 1.3638535737991333, 1.3379085063934326, 1.3527196645736694, 1.3476674556732178, 1.323571801185608, 1.3320355415344238, 1.3186652660369873, 1.3237483501434326, 1.3066353797912598, 1.3042902946472168, 1.32295823097229, 1.3326815366744995, 1.2994680404663086, 1.2974333763122559, 1.3032822608947754, 1.344893217086792, 1.2730140686035156, 1.2942084074020386, 1.298468828201294, 1.2886171340942383, 1.307304859161377, 1.2924286127090454, 1.2710578441619873, 1.2623580694198608, 1.2849071025848389, 1.2547227144241333, 1.261171579360962, 1.2515109777450562, 1.2651245594024658, 1.2796883583068848, 1.2616078853607178, 1.243891716003418, 1.2825050354003906, 1.2501112222671509, 1.278313398361206, 1.289090871810913, 1.2516144514083862, 1.2358490228652954, 1.242182970046997, 1.2265911102294922, 1.2231100797653198, 1.2737168073654175, 1.21877920627594, 1.2250579595565796, 1.23125422000885, 1.2906901836395264, 1.2752693891525269, 1.2596122026443481, 1.2289923429489136, 1.229894995689392, 1.2288025617599487, 1.2399661540985107, 1.2265740633010864, 1.2405099868774414, 1.205182671546936, 1.2466784715652466, 1.1992884874343872, 1.2249284982681274, 1.2318053245544434, 1.2129517793655396, 1.217926025390625, 1.2128498554229736, 1.2265820503234863, 1.2156012058258057, 1.2336770296096802, 1.2591512203216553], 'val_accuracy': [0.2907719016075134, 0.2867092192173004, 0.30992454290390015, 0.31166571378707886, 0.33546140789985657, 0.3366221785545349, 0.3279164135456085, 0.3366221785545349, 0.3459083139896393, 0.3540336489677429, 0.3540336489677429, 0.35751596093177795, 0.35809633135795593, 0.35113173723220825, 0.37724897265434265, 0.37550783157348633, 0.37086477875709534, 0.3714451491832733, 0.37550783157348633, 0.3627394139766693, 0.36622169613838196, 0.3952408730983734, 0.4109112024307251, 0.40510737895965576, 0.40568774938583374, 0.42077770829200745, 0.4068485200405121, 0.42077770829200745, 0.4027858376502991, 0.3981427848339081, 0.4027858376502991, 0.41613465547561646, 0.40510737895965576, 0.4265815317630768, 0.4109112024307251, 0.42484039068222046, 0.4376088082790375, 0.43818920850753784, 0.4236796200275421, 0.4497968554496765, 0.44283226132392883, 0.43412652611732483, 0.45502030849456787, 0.4474753439426422, 0.45560070872306824, 0.43412652611732483, 0.43993034958839417, 0.45966339111328125, 0.4631456732749939, 0.4695298969745636, 0.45734184980392456, 0.46198490262031555, 0.4631456732749939, 0.46430644392967224, 0.46604758501052856, 0.4701102674007416, 0.46894949674606323, 0.4614045321941376, 0.48113754391670227, 0.46894949674606323, 0.4852002263069153, 0.47475335001945496, 0.4805571734905243, 0.4892629086971283, 0.4735925793647766, 0.4799767732620239, 0.48113754391670227, 0.49274522066116333, 0.4869413673877716, 0.4672083556652069, 0.4939059913158417, 0.49274522066116333, 0.4822983145713806, 0.49274522066116333, 0.4869413673877716, 0.4886825382709503, 0.4892629086971283, 0.5020313262939453, 0.4933255910873413, 0.5008705854415894, 0.49854904413223267, 0.5084155797958374, 0.4939059913158417, 0.4910040497779846, 0.5014509558677673, 0.503772497177124, 0.49448636174201965, 0.5072547793388367, 0.4886825382709503, 0.4759140908718109, 0.4973882734775543, 0.5107370615005493, 0.5101566910743713, 0.5060940384864807, 0.5026116967201233, 0.49216482043266296, 0.51189786195755, 0.5113174915313721, 0.5072547793388367, 0.48810213804244995, 0.491584450006485, 0.5014509558677673, 0.5177016854286194, 0.495647132396698, 0.5084155797958374, 0.5072547793388367, 0.5113174915313721, 0.503192126750946, 0.51189786195755, 0.49912941455841064, 0.5252466797828674, 0.504352867603302, 0.5095763206481934, 0.513058602809906, 0.51189786195755, 0.5101566910743713, 0.5171213150024414, 0.521183967590332, 0.5095763206481934, 0.503772497177124]}",saved_models_config_4/baseline_7_classes_non_normalized_best_model.keras,
256,120,3,0.5,classification,7,"[32, 64, 128, 256]",5,relu,[128],softmax,False,A3B_relu_k5_improved_7_classes_non_normalized,"{'loss': [4.993936538696289, 1.8375117778778076, 1.8323394060134888, 1.8267711400985718, 1.7552002668380737, 1.6535954475402832, 1.5329653024673462, 1.489270567893982, 1.4652646780014038, 1.4250233173370361, 1.389691948890686, 1.372588038444519, 1.346987009048462, 1.301944375038147, 1.4399627447128296, 1.3451989889144897, 1.3037362098693848, 1.2847011089324951, 1.262497067451477, 1.1987062692642212, 1.1641687154769897, 1.1276428699493408, 1.1061326265335083, 1.084824562072754, 1.0621603727340698, 1.0294374227523804, 1.0094454288482666, 0.9888540506362915, 0.9675770401954651, 1.0379209518432617, 1.03066086769104, 0.9700254201889038, 0.9397619962692261, 0.9071449041366577, 0.8764607310295105, 0.8542479276657104, 0.8427540063858032, 0.8037871718406677, 0.8126805424690247, 0.7983769774436951, 0.7832012176513672, 0.7865004539489746, 0.7765142917633057, 0.7437816858291626, 0.7162313461303711, 0.7279044389724731, 0.7184015512466431, 0.694514274597168, 0.6622216105461121, 0.6734650731086731, 0.7356643676757812, 0.6695815920829773, 0.6567100286483765, 0.641798734664917, 0.618736207485199, 0.5923213362693787, 0.5657070279121399, 0.5621020197868347, 0.5318861603736877, 0.5480589270591736, 0.49549299478530884, 0.5095528960227966, 0.49991852045059204, 0.47553855180740356, 0.4764646291732788, 0.5012011528015137, 0.48182135820388794, 0.4674740135669708, 0.4119546413421631, 0.4449847638607025, 0.4573717713356018, 0.4215187728404999, 0.4052291214466095, 0.44920113682746887, 0.4104803800582886, 0.4286389648914337, 0.43207278847694397, 0.3980448246002197, 0.3915729522705078, 0.33600208163261414, 0.3173457980155945, 0.3118484914302826, 0.3099190294742584, 0.3353433609008789, 0.33711063861846924, 0.2989961802959442, 0.27563801407814026, 0.2785608172416687, 0.27077770233154297, 0.24212093651294708, 0.23014269769191742, 0.26206982135772705, 0.2343505471944809, 0.23991839587688446, 0.2580563426017761, 0.2786617577075958, 0.24812018871307373, 0.2739681005477905, 0.29153361916542053, 0.34784984588623047, 0.26340317726135254, 0.255870521068573, 0.2787718176841736, 0.2339523732662201, 0.15298199653625488, 0.14500613510608673, 0.12889769673347473, 0.1251436024904251, 0.13083568215370178, 0.15892772376537323, 0.1369255781173706, 0.11768423765897751, 0.13953915238380432, 0.1482163369655609, 0.16209295392036438, 0.1284940540790558, 0.1421038657426834, 0.1232680156826973, 0.16498853266239166, 0.1389327496290207], 'accuracy': [0.20313407480716705, 0.29004642367362976, 0.28554844856262207, 0.30499130487442017, 0.3363319933414459, 0.3714451491832733, 0.4088798463344574, 0.42048752307891846, 0.4177306890487671, 0.44051074981689453, 0.4540046453475952, 0.45139291882514954, 0.46662798523902893, 0.49216482043266296, 0.4476204216480255, 0.4696749746799469, 0.48853743076324463, 0.49448636174201965, 0.4982588589191437, 0.523070216178894, 0.534242570400238, 0.5496227741241455, 0.5586186647415161, 0.5667440295219421, 0.5747243165969849, 0.5883633494377136, 0.5938769578933716, 0.5989553332328796, 0.6031630635261536, 0.5782065987586975, 0.5844457149505615, 0.606645405292511, 0.6204294562339783, 0.625217616558075, 0.641468346118927, 0.649593710899353, 0.6542367935180664, 0.6717934012413025, 0.6688914895057678, 0.6713581085205078, 0.6764364242553711, 0.6783226728439331, 0.6842716336250305, 0.7011027336120605, 0.7083575129508972, 0.7021183967590332, 0.7070516347885132, 0.7209808230400085, 0.7352002263069153, 0.722576916217804, 0.7026987671852112, 0.7227219939231873, 0.7354904413223267, 0.7347649335861206, 0.74506676197052, 0.7623331546783447, 0.7745211720466614, 0.7742310166358948, 0.7823563814163208, 0.7737957239151001, 0.8003482222557068, 0.7900464534759521, 0.8033952116966248, 0.8080382943153381, 0.8151479959487915, 0.8035403490066528, 0.8160185813903809, 0.8152930736541748, 0.8389437198638916, 0.8238537311553955, 0.8269007802009583, 0.8347359299659729, 0.8415554165840149, 0.8200812339782715, 0.8396691679954529, 0.8274811506271362, 0.8270458579063416, 0.8406848311424255, 0.8406848311424255, 0.872170627117157, 0.877829372882843, 0.878409743309021, 0.878409743309021, 0.867237389087677, 0.8704294562339783, 0.8874056935310364, 0.8956761360168457, 0.8926291465759277, 0.8984329700469971, 0.9093151688575745, 0.9119268655776978, 0.9042367935180664, 0.9155542850494385, 0.9125072360038757, 0.9029309153556824, 0.8969820141792297, 0.9065583348274231, 0.8950957655906677, 0.8887115716934204, 0.8670922517776489, 0.9019152522087097, 0.9030760526657104, 0.8966917991638184, 0.9139581918716431, 0.9479106068611145, 0.9476204514503479, 0.9518281817436218, 0.9542948603630066, 0.9524086117744446, 0.9437028169631958, 0.9509576559066772, 0.9592280983924866, 0.9516831040382385, 0.9495067000389099, 0.9399303793907166, 0.9534242749214172, 0.9496517777442932, 0.9561811089515686, 0.9419617056846619, 0.9513929486274719], 'val_loss': [1.8373385667800903, 1.7792749404907227, 1.8292793035507202, 1.7150636911392212, 1.619757056236267, 1.477751612663269, 1.4017179012298584, 1.454065203666687, 1.3615089654922485, 1.3945940732955933, 1.2825877666473389, 1.2465012073516846, 1.296392560005188, 1.182679533958435, 1.3473327159881592, 1.2262294292449951, 1.2427411079406738, 1.2561577558517456, 1.1580182313919067, 1.1893645524978638, 1.1583937406539917, 1.1497215032577515, 1.0601184368133545, 1.0692082643508911, 1.0359991788864136, 1.002140998840332, 0.9953104853630066, 0.9836869835853577, 0.9617469310760498, 1.0450270175933838, 0.9985224008560181, 0.9917250871658325, 0.9750446677207947, 0.9248418807983398, 0.9297593832015991, 0.917214572429657, 0.9112915396690369, 0.8902461528778076, 0.8816136121749878, 0.9370316863059998, 0.8983893394470215, 0.902507483959198, 0.8917685747146606, 0.9353822469711304, 0.937580406665802, 0.8920737504959106, 0.9218608140945435, 0.9240313172340393, 0.9368000030517578, 0.973915159702301, 0.9542133808135986, 0.959392249584198, 0.9225038886070251, 1.020859956741333, 0.9480646848678589, 1.0280505418777466, 0.9891551733016968, 0.9860382080078125, 1.0234845876693726, 1.1078932285308838, 1.077556848526001, 1.0471525192260742, 1.1509625911712646, 1.017465353012085, 1.0654138326644897, 1.0855803489685059, 1.0662914514541626, 1.1254934072494507, 1.1716246604919434, 1.1483688354492188, 1.1796587705612183, 1.1550366878509521, 1.4174163341522217, 1.2182954549789429, 1.6630377769470215, 1.6138275861740112, 1.3708158731460571, 1.3511854410171509, 1.2038236856460571, 1.2274051904678345, 1.3464041948318481, 1.3209543228149414, 1.3503915071487427, 1.4656295776367188, 1.2741954326629639, 1.2539507150650024, 1.5092180967330933, 1.4141429662704468, 1.5908429622650146, 1.5146204233169556, 1.4734742641448975, 1.4358816146850586, 1.648836374282837, 1.565836787223816, 1.7871414422988892, 1.842395305633545, 1.680964469909668, 1.7628508806228638, 1.746125340461731, 1.2728623151779175, 1.5972529649734497, 1.6093794107437134, 1.6959526538848877, 1.8801460266113281, 2.088001251220703, 2.0663819313049316, 1.9844130277633667, 2.0870723724365234, 2.2408928871154785, 2.193779945373535, 2.283719062805176, 2.7909657955169678, 2.409661054611206, 2.3482553958892822, 2.014685869216919, 2.3337624073028564, 2.1027653217315674, 2.6679141521453857, 1.9616566896438599, 2.2852978706359863], 'val_accuracy': [0.2936738133430481, 0.3128264546394348, 0.3070226311683655, 0.3592571020126343, 0.39059779047966003, 0.43412652611732483, 0.4526987671852112, 0.43180498480796814, 0.47533372044563293, 0.4614045321941376, 0.504352867603302, 0.5066744089126587, 0.48984330892562866, 0.5327916145324707, 0.47881603240966797, 0.5223447680473328, 0.5101566910743713, 0.5072547793388367, 0.5322112441062927, 0.5200232267379761, 0.5502031445503235, 0.5443993210792542, 0.5612304210662842, 0.5710968971252441, 0.5792222619056702, 0.5832849740982056, 0.5774811506271362, 0.5919907093048096, 0.5972141623497009, 0.5867672562599182, 0.5844457149505615, 0.5902495384216309, 0.5821241736412048, 0.6006964445114136, 0.6070806980133057, 0.6123040914535522, 0.6181079745292664, 0.629135251045227, 0.6355194449424744, 0.622170627117157, 0.629135251045227, 0.629135251045227, 0.6413232684135437, 0.6372606158256531, 0.6430644392967224, 0.6436448097229004, 0.6244921684265137, 0.6419036388397217, 0.6442251801490784, 0.621009886264801, 0.613464891910553, 0.637840986251831, 0.6424840688705444, 0.6279744505882263, 0.6656993627548218, 0.6355194449424744, 0.6482878923416138, 0.6424840688705444, 0.6459663510322571, 0.6448055505752563, 0.647127091884613, 0.638421356678009, 0.638421356678009, 0.6500290036201477, 0.6465467214584351, 0.6082414388656616, 0.6343587040901184, 0.6349390745162964, 0.630295991897583, 0.6488682627677917, 0.6181079745292664, 0.629715621471405, 0.6024376153945923, 0.6198490858078003, 0.5867672562599182, 0.5856065154075623, 0.621009886264801, 0.6239117980003357, 0.6355194449424744, 0.6482878923416138, 0.6436448097229004, 0.6436448097229004, 0.6204294562339783, 0.5867672562599182, 0.6372606158256531, 0.6430644392967224, 0.612884521484375, 0.6250725388526917, 0.6035983562469482, 0.6250725388526917, 0.6343587040901184, 0.6186883449554443, 0.612884521484375, 0.6030179858207703, 0.612884521484375, 0.6320371627807617, 0.6285548210144043, 0.604178786277771, 0.6198490858078003, 0.637840986251831, 0.6175275444984436, 0.6268137097358704, 0.5989553332328796, 0.6320371627807617, 0.6506093740463257, 0.6424840688705444, 0.6436448097229004, 0.638421356678009, 0.639582097530365, 0.6065002679824829, 0.6250725388526917, 0.6105629801750183, 0.629135251045227, 0.6123040914535522, 0.6163668036460876, 0.6030179858207703, 0.6343587040901184, 0.6204294562339783, 0.6082414388656616, 0.6169471740722656]}",saved_models_config_4/A3B_relu_k5_improved_7_classes_non_normalized_best_model.keras,
