batch_size,epochs,channels,dropout_rate,task,num_classes,conv_filters,kernel_size,activation,dense_units,output_activation,batch_norm,batch_norm_dense,normalize,aug_data,use_skip,l2_reg,name,loss,metrics,best_model_path,history
256,500,3,0.5,regression,7,"[32, 64, 128, 256, 512]",3,relu,"[512, 256, 128]",relu,True,True,True,True,False,0.0001,B2B_deep_bn_reg_aug,mse,"['mse', 'mae']",regression_saved_models_config_17/B2B_deep_bn_reg_aug_best_model.keras,"{'loss': [1439.6600341796875, 1403.0032958984375, 1356.960205078125, 1305.5699462890625, 1263.0426025390625, 1228.1953125, 1198.049560546875, 1171.6048583984375, 1146.9239501953125, 1125.053466796875, 1105.1060791015625, 1087.825927734375, 1071.2454833984375, 1053.5068359375, 1040.0101318359375, 1025.266357421875, 1012.533203125, 1001.3347778320312, 988.1546020507812, 976.9464721679688, 967.2100219726562, 954.4080200195312, 945.9038696289062, 936.0259399414062, 928.1956176757812, 918.143798828125, 908.56640625, 899.8780517578125, 892.873779296875, 884.9027709960938, 878.1754760742188, 868.2304077148438, 861.2941284179688, 855.8143310546875, 847.278564453125, 840.9359741210938, 834.1603393554688, 827.5704345703125, 821.2189331054688, 813.768310546875, 808.1058959960938, 801.4610595703125, 796.6583251953125, 788.9683227539062, 782.3145141601562, 776.9396362304688, 771.7635498046875, 765.0599975585938, 758.8887329101562, 753.5729370117188, 746.9461059570312, 741.0939331054688, 736.124755859375, 730.02001953125, 723.7125854492188, 718.2142333984375, 713.5369262695312, 706.2106323242188, 701.2933959960938, 695.0817260742188, 690.2404174804688, 682.7568359375, 676.2379150390625, 671.7139892578125, 665.3177490234375, 660.0194702148438, 652.7854614257812, 647.2861938476562, 640.3594360351562, 634.8717651367188, 628.6002197265625, 621.9678344726562, 616.46435546875, 610.4641723632812, 604.194580078125, 598.0759887695312, 590.3026123046875, 583.406005859375, 577.0477294921875, 571.2197875976562, 564.4857788085938, 555.9100952148438, 550.5162353515625, 541.6399536132812, 536.01025390625, 527.639404296875, 522.3582763671875, 514.9791259765625, 508.0329284667969, 500.76214599609375, 494.9012145996094, 487.74615478515625, 479.7281494140625, 473.9339599609375, 465.9950256347656, 459.8056640625, 452.3098449707031, 445.1997375488281, 439.12860107421875, 431.04449462890625, 425.0919494628906, 418.4665222167969, 411.1552429199219, 403.3810729980469, 397.2103576660156, 391.305419921875, 384.99786376953125, 377.9971923828125, 371.84674072265625, 364.7567443847656, 358.33697509765625, 351.757080078125, 344.9023132324219, 338.0091247558594, 332.2068176269531, 324.9465026855469, 320.2356872558594, 313.9486389160156, 307.1669616699219, 300.5438232421875, 295.27557373046875, 289.0364074707031, 283.3489685058594, 278.9189147949219, 272.31109619140625, 263.9346618652344, 260.1500549316406, 254.38400268554688, 246.97879028320312, 242.12557983398438, 236.92442321777344, 232.997314453125, 227.4473876953125, 220.30247497558594, 215.52542114257812, 211.77685546875, 205.51104736328125, 200.5625457763672, 196.8400421142578, 189.53573608398438, 186.43948364257812, 180.21310424804688, 176.7587432861328, 171.37986755371094, 167.555908203125, 162.5593719482422, 157.8543243408203, 153.8688201904297, 150.306640625, 146.273193359375, 143.22900390625, 139.4968719482422, 134.5138397216797, 130.82716369628906, 127.72021484375, 125.44013977050781, 122.06098937988281, 118.2697525024414, 114.99873352050781, 111.24834442138672, 108.23543548583984, 106.04358673095703, 102.58876037597656, 99.98336029052734, 98.01473236083984, 95.72576141357422, 92.40150451660156, 91.19789123535156, 88.7818832397461, 86.8294677734375, 85.7555923461914, 83.35359191894531, 80.53341674804688, 79.55912017822266, 78.2109603881836, 77.80697631835938, 75.56916046142578, 74.32872772216797, 73.4972152709961, 72.51443481445312, 71.32669830322266, 71.37799072265625, 69.7257308959961, 68.43030548095703, 68.49140930175781, 66.75226593017578, 66.42121887207031, 66.11396789550781, 65.73292541503906, 64.55001068115234, 64.78111267089844, 63.767967224121094, 63.67495346069336, 63.38205337524414, 63.34256362915039, 62.45835876464844, 62.548274993896484, 61.88397979736328, 61.34247970581055, 61.93852996826172, 61.2745246887207, 61.4954833984375, 60.704750061035156, 60.86934280395508, 59.70148468017578, 60.292999267578125, 60.14188766479492, 59.6313362121582], 'mse': [1439.6600341796875, 1403.0032958984375, 1356.960205078125, 1305.5699462890625, 1263.0426025390625, 1228.1953125, 1198.049560546875, 1171.6048583984375, 1146.9239501953125, 1125.053466796875, 1105.1060791015625, 1087.825927734375, 1071.2454833984375, 1053.5068359375, 1040.0101318359375, 1025.266357421875, 1012.533203125, 1001.3347778320312, 988.1546020507812, 976.9464721679688, 967.2100219726562, 954.4080200195312, 945.9038696289062, 936.0259399414062, 928.1956176757812, 918.143798828125, 908.56640625, 899.8780517578125, 892.873779296875, 884.9027709960938, 878.1754760742188, 868.2304077148438, 861.2941284179688, 855.8143310546875, 847.278564453125, 840.9359741210938, 834.1603393554688, 827.5704345703125, 821.2189331054688, 813.768310546875, 808.1058959960938, 801.4610595703125, 796.6583251953125, 788.9683227539062, 782.3145141601562, 776.9396362304688, 771.7635498046875, 765.0599975585938, 758.8887329101562, 753.5729370117188, 746.9461059570312, 741.0939331054688, 736.124755859375, 730.02001953125, 723.7125854492188, 718.2142333984375, 713.5369262695312, 706.2106323242188, 701.2933959960938, 695.0817260742188, 690.2404174804688, 682.7568359375, 676.2379150390625, 671.7139892578125, 665.3177490234375, 660.0194702148438, 652.7854614257812, 647.2861938476562, 640.3594360351562, 634.8717651367188, 628.6002197265625, 621.9678344726562, 616.46435546875, 610.4641723632812, 604.194580078125, 598.0759887695312, 590.3026123046875, 583.406005859375, 577.0477294921875, 571.2197875976562, 564.4857788085938, 555.9100952148438, 550.5162353515625, 541.6399536132812, 536.01025390625, 527.639404296875, 522.3582763671875, 514.9791259765625, 508.0329284667969, 500.76214599609375, 494.9012145996094, 487.74615478515625, 479.7281494140625, 473.9339599609375, 465.9950256347656, 459.8056640625, 452.3098449707031, 445.1997375488281, 439.12860107421875, 431.04449462890625, 425.0919494628906, 418.4665222167969, 411.1552429199219, 403.3810729980469, 397.2103576660156, 391.305419921875, 384.99786376953125, 377.9971923828125, 371.84674072265625, 364.7567443847656, 358.33697509765625, 351.757080078125, 344.9023132324219, 338.0091247558594, 332.2068176269531, 324.9465026855469, 320.2356872558594, 313.9486389160156, 307.1669616699219, 300.5438232421875, 295.27557373046875, 289.0364074707031, 283.3489685058594, 278.9189147949219, 272.31109619140625, 263.9346618652344, 260.1500549316406, 254.38400268554688, 246.97879028320312, 242.12557983398438, 236.92442321777344, 232.997314453125, 227.4473876953125, 220.30247497558594, 215.52542114257812, 211.77685546875, 205.51104736328125, 200.5625457763672, 196.8400421142578, 189.53573608398438, 186.43948364257812, 180.21310424804688, 176.7587432861328, 171.37986755371094, 167.555908203125, 162.5593719482422, 157.8543243408203, 153.8688201904297, 150.306640625, 146.273193359375, 143.22900390625, 139.4968719482422, 134.5138397216797, 130.82716369628906, 127.72021484375, 125.44013977050781, 122.06098937988281, 118.2697525024414, 114.99873352050781, 111.24834442138672, 108.23543548583984, 106.04358673095703, 102.58876037597656, 99.98336029052734, 98.01473236083984, 95.72576141357422, 92.40150451660156, 91.19789123535156, 88.7818832397461, 86.8294677734375, 85.7555923461914, 83.35359191894531, 80.53341674804688, 79.55912017822266, 78.2109603881836, 77.80697631835938, 75.56916046142578, 74.32872772216797, 73.4972152709961, 72.51443481445312, 71.32669830322266, 71.37799072265625, 69.7257308959961, 68.43030548095703, 68.49140930175781, 66.75226593017578, 66.42121887207031, 66.11396789550781, 65.73292541503906, 64.55001068115234, 64.78111267089844, 63.767967224121094, 63.67495346069336, 63.38205337524414, 63.34256362915039, 62.45835876464844, 62.548274993896484, 61.88397979736328, 61.34247970581055, 61.93852996826172, 61.2745246887207, 61.4954833984375, 60.704750061035156, 60.86934280395508, 59.70148468017578, 60.292999267578125, 60.14188766479492, 59.6313362121582], 'mae': [29.405656814575195, 29.375629425048828, 29.305749893188477, 29.244855880737305, 29.198041915893555, 29.15782928466797, 29.12179183959961, 29.07876205444336, 29.021268844604492, 28.96648406982422, 28.911182403564453, 28.862764358520508, 28.807287216186523, 28.721240997314453, 28.679401397705078, 28.59589195251465, 28.549901962280273, 28.488693237304688, 28.408449172973633, 28.343984603881836, 28.287973403930664, 28.196258544921875, 28.136016845703125, 28.06010627746582, 27.997203826904297, 27.919361114501953, 27.819936752319336, 27.754602432250977, 27.684967041015625, 27.607606887817383, 27.54282569885254, 27.430133819580078, 27.344223022460938, 27.284433364868164, 27.20260238647461, 27.105457305908203, 27.031753540039062, 26.94766616821289, 26.854055404663086, 26.75882339477539, 26.680728912353516, 26.582054138183594, 26.51150131225586, 26.410242080688477, 26.305164337158203, 26.22152328491211, 26.13480567932129, 26.035764694213867, 25.942373275756836, 25.846223831176758, 25.73659896850586, 25.636445999145508, 25.549211502075195, 25.45332145690918, 25.34416389465332, 25.247652053833008, 25.169944763183594, 25.045673370361328, 24.949539184570312, 24.85044288635254, 24.745519638061523, 24.61869239807129, 24.50670051574707, 24.41059684753418, 24.287199020385742, 24.186655044555664, 24.047565460205078, 23.934459686279297, 23.807424545288086, 23.705549240112305, 23.57491111755371, 23.441364288330078, 23.34223747253418, 23.218687057495117, 23.089412689208984, 22.957090377807617, 22.80552101135254, 22.66911506652832, 22.53286361694336, 22.41672706604004, 22.259967803955078, 22.10334014892578, 21.958114624023438, 21.789302825927734, 21.658279418945312, 21.500051498413086, 21.344430923461914, 21.202314376831055, 21.044349670410156, 20.880334854125977, 20.741735458374023, 20.577713012695312, 20.393688201904297, 20.26462173461914, 20.05463409423828, 19.9124755859375, 19.734920501708984, 19.5576114654541, 19.415252685546875, 19.21415138244629, 19.076562881469727, 18.905630111694336, 18.716459274291992, 18.52336883544922, 18.363754272460938, 18.20642852783203, 18.011802673339844, 17.834915161132812, 17.67690658569336, 17.486618041992188, 17.306503295898438, 17.115385055541992, 16.9379940032959, 16.7500057220459, 16.561689376831055, 16.362464904785156, 16.218523025512695, 16.0328311920166, 15.841240882873535, 15.628497123718262, 15.458888053894043, 15.250712394714355, 15.087298393249512, 14.937437057495117, 14.737545013427734, 14.474754333496094, 14.335213661193848, 14.140530586242676, 13.918465614318848, 13.753990173339844, 13.556631088256836, 13.404842376708984, 13.204071998596191, 12.975030899047852, 12.796319961547852, 12.637344360351562, 12.436507225036621, 12.247852325439453, 12.092827796936035, 11.838826179504395, 11.701147079467773, 11.480379104614258, 11.324798583984375, 11.135533332824707, 10.982028007507324, 10.774131774902344, 10.584328651428223, 10.40604019165039, 10.244355201721191, 10.088563919067383, 9.945535659790039, 9.7642822265625, 9.5621337890625, 9.399375915527344, 9.256103515625, 9.140859603881836, 8.99183177947998, 8.812813758850098, 8.662169456481934, 8.509581565856934, 8.362553596496582, 8.249698638916016, 8.07819938659668, 7.968943119049072, 7.870698928833008, 7.751249313354492, 7.593141078948975, 7.524507522583008, 7.409929275512695, 7.319990634918213, 7.247086524963379, 7.1352033615112305, 7.017142295837402, 6.944594860076904, 6.894012928009033, 6.845198631286621, 6.756102561950684, 6.666449546813965, 6.632573127746582, 6.596525192260742, 6.539324760437012, 6.517569541931152, 6.430608749389648, 6.389546871185303, 6.358275890350342, 6.29705810546875, 6.288417339324951, 6.271424770355225, 6.240683078765869, 6.195039749145508, 6.183444976806641, 6.150209903717041, 6.12898063659668, 6.12647819519043, 6.133460998535156, 6.097407817840576, 6.075831413269043, 6.046459197998047, 6.027420520782471, 6.053375720977783, 6.028889179229736, 6.038360595703125, 5.982264995574951, 5.9865899085998535, 5.932985782623291, 5.968917369842529, 5.940360069274902, 5.939047336578369], 'val_loss': [1191.359375, 878.1264038085938, 819.106201171875, 1089.9075927734375, 1165.4267578125, 1260.4954833984375, 1207.0830078125, 1110.740478515625, 1061.7808837890625, 1069.2791748046875, 1151.472900390625, 1050.3150634765625, 952.4006958007812, 983.6293334960938, 1023.1508178710938, 969.0645751953125, 1030.861083984375, 960.7833862304688, 1018.546875, 1045.241943359375, 993.6014404296875, 928.6560668945312, 944.9671630859375, 1038.3779296875, 831.4295043945312, 1067.6436767578125, 899.1285400390625, 891.89111328125, 820.5248413085938, 912.6673583984375, 899.5081176757812, 915.194580078125, 918.0560913085938, 980.886962890625, 991.92919921875, 905.0218505859375, 911.1029663085938, 900.6756591796875, 1009.5812377929688, 908.1370239257812, 857.06005859375, 907.5859985351562, 934.2034301757812, 891.38623046875, 919.7943725585938, 799.03271484375, 880.9057006835938, 840.8921508789062, 874.7420043945312, 889.4279174804688, 800.354736328125, 763.7608032226562, 885.857177734375, 749.1427612304688, 779.109130859375, 831.9218139648438, 754.5845947265625, 834.5068359375, 762.6245727539062, 719.9053955078125, 766.593994140625, 874.1386108398438, 858.144287109375, 782.4735107421875, 710.281005859375, 707.777587890625, 821.6182250976562, 678.5932006835938, 903.540283203125, 711.6888427734375, 763.1834716796875, 706.7431640625, 621.5907592773438, 698.3599853515625, 658.4400024414062, 802.1065063476562, 679.9307861328125, 662.0445556640625, 617.9882202148438, 642.220458984375, 592.5281982421875, 636.5785522460938, 600.4561767578125, 644.203125, 595.2897338867188, 624.968505859375, 578.7430419921875, 592.665283203125, 496.0354309082031, 404.5124206542969, 497.4436340332031, 525.6141967773438, 402.63507080078125, 522.5764770507812, 424.0008850097656, 494.1832275390625, 448.0298767089844, 401.1346130371094, 498.0763244628906, 342.88189697265625, 367.80126953125, 318.214599609375, 350.37908935546875, 354.02484130859375, 366.68426513671875, 326.0003662109375, 310.656494140625, 374.43438720703125, 345.97161865234375, 295.9680480957031, 255.6002197265625, 243.6278533935547, 323.99102783203125, 370.3675231933594, 298.55718994140625, 250.5474090576172, 237.3729705810547, 298.198486328125, 224.66123962402344, 228.9810333251953, 325.1990966796875, 261.0664367675781, 283.5654296875, 200.54000854492188, 221.3079071044922, 241.26866149902344, 221.6909942626953, 193.1314239501953, 192.39959716796875, 175.4286346435547, 232.61349487304688, 183.68661499023438, 177.6522979736328, 164.7393341064453, 196.99786376953125, 193.46444702148438, 135.97573852539062, 201.3773956298828, 243.3084259033203, 171.5507049560547, 153.7477264404297, 143.9336395263672, 184.9384002685547, 117.77688598632812, 135.05526733398438, 142.14305114746094, 120.84850311279297, 122.65386199951172, 138.95529174804688, 133.6132354736328, 184.2843017578125, 142.62843322753906, 166.52029418945312, 114.0311050415039, 179.39064025878906, 117.23836517333984, 95.83506774902344, 139.14601135253906, 128.40695190429688, 124.0979995727539, 101.80258178710938, 141.6881103515625, 123.90740966796875, 96.98253631591797, 79.2713851928711, 83.22711944580078, 92.10761260986328, 80.23039245605469, 119.37034606933594, 82.12511444091797, 93.32640838623047, 112.55237579345703, 90.81896209716797, 83.94673156738281, 77.83485412597656, 80.71564483642578, 83.58533477783203, 68.69963073730469, 70.03105163574219, 75.41168975830078, 67.06541442871094, 100.35414123535156, 81.88844299316406, 65.16458892822266, 65.18084716796875, 63.662940979003906, 63.36238479614258, 67.39656066894531, 67.68008422851562, 64.16238403320312, 72.72439575195312, 103.4990234375, 92.04879760742188, 62.13892364501953, 61.88625717163086, 77.55035400390625, 69.70685577392578, 58.345306396484375, 62.711490631103516, 60.122737884521484, 64.7804183959961, 65.69203186035156, 60.93903732299805, 61.25413131713867, 62.34397506713867, 67.73763275146484, 62.605377197265625, 63.52469253540039], 'val_mse': [1191.359375, 878.1264038085938, 819.106201171875, 1089.9075927734375, 1165.4267578125, 1260.4954833984375, 1207.0830078125, 1110.740478515625, 1061.7808837890625, 1069.2791748046875, 1151.472900390625, 1050.3150634765625, 952.4006958007812, 983.6293334960938, 1023.1508178710938, 969.0645751953125, 1030.861083984375, 960.7833862304688, 1018.546875, 1045.241943359375, 993.6014404296875, 928.6560668945312, 944.9671630859375, 1038.3779296875, 831.4295043945312, 1067.6436767578125, 899.1285400390625, 891.89111328125, 820.5248413085938, 912.6673583984375, 899.5081176757812, 915.194580078125, 918.0560913085938, 980.886962890625, 991.92919921875, 905.0218505859375, 911.1029663085938, 900.6756591796875, 1009.5812377929688, 908.1370239257812, 857.06005859375, 907.5859985351562, 934.2034301757812, 891.38623046875, 919.7943725585938, 799.03271484375, 880.9057006835938, 840.8921508789062, 874.7420043945312, 889.4279174804688, 800.354736328125, 763.7608032226562, 885.857177734375, 749.1427612304688, 779.109130859375, 831.9218139648438, 754.5845947265625, 834.5068359375, 762.6245727539062, 719.9053955078125, 766.593994140625, 874.1386108398438, 858.144287109375, 782.4735107421875, 710.281005859375, 707.777587890625, 821.6182250976562, 678.5932006835938, 903.540283203125, 711.6888427734375, 763.1834716796875, 706.7431640625, 621.5907592773438, 698.3599853515625, 658.4400024414062, 802.1065063476562, 679.9307861328125, 662.0445556640625, 617.9882202148438, 642.220458984375, 592.5281982421875, 636.5785522460938, 600.4561767578125, 644.203125, 595.2897338867188, 624.968505859375, 578.7430419921875, 592.665283203125, 496.0354309082031, 404.5124206542969, 497.4436340332031, 525.6141967773438, 402.63507080078125, 522.576416015625, 424.0008850097656, 494.1832275390625, 448.0298767089844, 401.1346130371094, 498.0763244628906, 342.88189697265625, 367.80126953125, 318.214599609375, 350.37908935546875, 354.02484130859375, 366.68426513671875, 326.0003662109375, 310.656494140625, 374.43438720703125, 345.97161865234375, 295.9680480957031, 255.6002197265625, 243.6278533935547, 323.99102783203125, 370.3675231933594, 298.55718994140625, 250.5474090576172, 237.3729705810547, 298.198486328125, 224.66123962402344, 228.9810333251953, 325.1990966796875, 261.0664367675781, 283.5654296875, 200.54000854492188, 221.3079071044922, 241.26866149902344, 221.6909942626953, 193.1314239501953, 192.39959716796875, 175.4286346435547, 232.61349487304688, 183.68661499023438, 177.6522979736328, 164.7393341064453, 196.99786376953125, 193.46444702148438, 135.97573852539062, 201.3773956298828, 243.3084259033203, 171.5507049560547, 153.7477264404297, 143.9336395263672, 184.9384002685547, 117.77688598632812, 135.05526733398438, 142.14305114746094, 120.84850311279297, 122.65386199951172, 138.95529174804688, 133.6132354736328, 184.2843017578125, 142.62843322753906, 166.52029418945312, 114.0311050415039, 179.39064025878906, 117.23836517333984, 95.83506774902344, 139.14601135253906, 128.40695190429688, 124.0979995727539, 101.80258178710938, 141.6881103515625, 123.90740966796875, 96.98253631591797, 79.2713851928711, 83.22711944580078, 92.10761260986328, 80.23039245605469, 119.37034606933594, 82.12511444091797, 93.32640838623047, 112.55237579345703, 90.81896209716797, 83.94673156738281, 77.83485412597656, 80.71564483642578, 83.58533477783203, 68.69963073730469, 70.03105163574219, 75.41168975830078, 67.06541442871094, 100.35414123535156, 81.88844299316406, 65.16458892822266, 65.18084716796875, 63.662940979003906, 63.36238479614258, 67.39656066894531, 67.68008422851562, 64.16238403320312, 72.72439575195312, 103.4990234375, 92.04879760742188, 62.13892364501953, 61.88625717163086, 77.55035400390625, 69.70685577392578, 58.345306396484375, 62.711490631103516, 60.122737884521484, 64.7804183959961, 65.69203186035156, 60.93903732299805, 61.25413131713867, 62.34397506713867, 67.73763275146484, 62.605377197265625, 63.52469253540039], 'val_mae': [25.328908920288086, 21.727340698242188, 20.855873107910156, 26.438247680664062, 28.235275268554688, 30.232107162475586, 29.776687622070312, 28.345035552978516, 27.798927307128906, 28.192760467529297, 29.805097579956055, 28.43619155883789, 26.9339542388916, 27.58517074584961, 28.465068817138672, 27.722978591918945, 29.0154972076416, 27.926151275634766, 29.10774040222168, 29.514413833618164, 28.850915908813477, 27.858205795288086, 28.235958099365234, 29.820697784423828, 26.281837463378906, 30.428333282470703, 27.66761016845703, 27.578147888183594, 26.37067222595215, 28.076093673706055, 27.9189395904541, 28.229490280151367, 28.336265563964844, 29.428874969482422, 29.66040802001953, 28.165725708007812, 28.307945251464844, 28.205341339111328, 30.007238388061523, 28.36353302001953, 27.52883529663086, 28.423139572143555, 28.90627098083496, 28.15374183654785, 28.67723274230957, 26.519685745239258, 28.04343605041504, 27.43103790283203, 28.024324417114258, 28.25421142578125, 26.686046600341797, 26.045988082885742, 28.24094581604004, 25.744895935058594, 26.361610412597656, 27.312088012695312, 25.929800033569336, 27.388946533203125, 26.11763572692871, 25.313520431518555, 26.190465927124023, 28.11397361755371, 27.77655029296875, 26.514728546142578, 25.155492782592773, 25.145139694213867, 27.207130432128906, 24.582677841186523, 28.584228515625, 25.21819496154785, 26.109102249145508, 25.128429412841797, 23.441694259643555, 24.98624610900879, 24.191553115844727, 26.875856399536133, 24.65318489074707, 24.2355899810791, 23.3892879486084, 23.897977828979492, 22.815969467163086, 23.775487899780273, 23.060745239257812, 23.962352752685547, 22.896987915039062, 23.520936965942383, 22.613557815551758, 22.866849899291992, 20.762113571166992, 18.449440002441406, 20.756229400634766, 21.379819869995117, 18.44891929626465, 21.33017921447754, 18.95889663696289, 20.709819793701172, 19.571083068847656, 18.4394474029541, 20.80325698852539, 16.79343032836914, 17.56898307800293, 16.01337242126465, 17.070947647094727, 17.15477180480957, 17.579906463623047, 16.308631896972656, 15.884428024291992, 17.70188331604004, 16.908294677734375, 15.543634414672852, 14.15418815612793, 13.760748863220215, 16.403806686401367, 17.643552780151367, 15.59852123260498, 14.051567077636719, 13.586923599243164, 15.545252799987793, 13.175749778747559, 13.273683547973633, 16.220033645629883, 14.387042999267578, 15.148701667785645, 12.195146560668945, 13.084020614624023, 13.686009407043457, 13.037988662719727, 11.829066276550293, 11.978348731994629, 11.318093299865723, 13.315557479858398, 11.573079109191895, 11.51697826385498, 10.943171501159668, 12.005218505859375, 12.004949569702148, 9.741639137268066, 12.227117538452148, 13.6306734085083, 10.98348331451416, 10.509218215942383, 9.904314041137695, 11.50365924835205, 8.976292610168457, 9.632606506347656, 9.972636222839355, 9.00222110748291, 9.113006591796875, 9.821166038513184, 9.519524574279785, 11.343378067016602, 9.810203552246094, 10.552666664123535, 8.621861457824707, 10.91744613647461, 8.729480743408203, 7.750609874725342, 9.513795852661133, 9.12057876586914, 8.773472785949707, 7.882950782775879, 9.271440505981445, 8.715169906616211, 7.565997123718262, 6.730721473693848, 6.880012035369873, 7.098140239715576, 6.784778594970703, 8.07708740234375, 6.564949989318848, 7.075803279876709, 7.748998165130615, 6.867173194885254, 6.536031723022461, 6.257016181945801, 6.295388698577881, 6.353857517242432, 5.753221035003662, 5.742429733276367, 5.925593852996826, 5.611152648925781, 6.921052932739258, 6.12631893157959, 5.5759968757629395, 5.570487976074219, 5.500782012939453, 5.537993907928467, 5.6544928550720215, 5.574669361114502, 5.507143020629883, 5.7971906661987305, 6.890926361083984, 6.666190147399902, 5.407574653625488, 5.396425247192383, 5.995572090148926, 5.688796043395996, 5.294095516204834, 5.404780864715576, 5.339473724365234, 5.529176235198975, 5.567109107971191, 5.452295303344727, 5.471334457397461, 5.529434680938721, 5.74719762802124, 5.492539405822754, 5.5294189453125]}"
